"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"68214",0002-02-20,2014-05-10 02:17:00,"0.226","0.000","244.250","1.000","0.000","0.000",0
"68215",0002-02-20,2014-05-10 02:18:00,"0.230","0.000","245.380","1.000","0.000","0.000",0
"68216",0002-02-20,2014-05-10 02:19:00,"0.230","0.000","246.100","1.000","0.000","0.000",0
"68217",0002-02-20,2014-05-10 02:20:00,"0.232","0.000","246.570","1.000","0.000","0.000",0
"68218",0002-02-20,2014-05-10 02:21:00,"0.232","0.000","246.390","1.000","0.000","0.000",0
"68219",0002-02-20,2014-05-10 02:22:00,"0.306","0.084","245.730","1.400","0.000","0.000",0
"68220",0002-02-20,2014-05-10 02:23:00,"0.306","0.106","245.240","1.400","0.000","0.000",0
"68221",0002-02-20,2014-05-10 02:24:00,"0.306","0.106","245.160","1.400","0.000","0.000",0
"68222",0002-02-20,2014-05-10 02:25:00,"0.306","0.106","244.960","1.200","0.000","0.000",0
"68223",0002-02-20,2014-05-10 02:26:00,"0.306","0.106","245.060","1.400","0.000","0.000",0
"68224",0002-02-20,2014-05-10 02:27:00,"0.304","0.106","245.080","1.200","0.000","0.000",0
"68225",0002-02-20,2014-05-10 02:28:00,"0.302","0.104","244.640","1.200","0.000","0.000",0
"68226",0002-02-20,2014-05-10 02:29:00,"0.300","0.102","244.230","1.200","0.000","0.000",0
"68227",0002-02-20,2014-05-10 02:30:00,"0.298","0.102","244.340","1.200","0.000","0.000",0
"68228",0002-02-20,2014-05-10 02:31:00,"0.300","0.104","244.770","1.200","0.000","0.000",0
"68229",0002-02-20,2014-05-10 02:32:00,"0.274","0.066","245.350","1.200","0.000","0.000",0
"68230",0002-02-20,2014-05-10 02:33:00,"0.228","0.000","244.940","1.000","0.000","0.000",0
"68231",0002-02-20,2014-05-10 02:34:00,"0.226","0.000","243.890","1.000","0.000","0.000",0
"68232",0002-02-20,2014-05-10 02:35:00,"0.226","0.000","243.790","1.000","0.000","0.000",0
"68233",0002-02-20,2014-05-10 02:36:00,"0.228","0.000","244.720","1.000","0.000","0.000",0
"68234",0002-02-20,2014-05-10 02:37:00,"0.228","0.000","244.870","1.000","0.000","0.000",0
"68235",0002-02-20,2014-05-10 02:38:00,"0.228","0.000","244.820","1.000","0.000","0.000",0
"68236",0002-02-20,2014-05-10 02:39:00,"0.228","0.000","244.650","1.000","0.000","0.000",0
"68237",0002-02-20,2014-05-10 02:40:00,"0.226","0.000","243.870","1.000","0.000","0.000",0
"68238",0002-02-20,2014-05-10 02:41:00,"0.226","0.000","243.550","1.000","0.000","0.000",0
"68239",0002-02-20,2014-05-10 02:42:00,"0.338","0.114","243.690","1.600","0.000","0.000",0
"68240",0002-02-20,2014-05-10 02:43:00,"0.338","0.134","244.630","1.400","0.000","0.000",0
"68241",0002-02-20,2014-05-10 02:44:00,"0.334","0.136","244.630","1.400","0.000","0.000",0
"68242",0002-02-20,2014-05-10 02:45:00,"0.334","0.136","244.710","1.400","0.000","0.000",0
"68243",0002-02-20,2014-05-10 02:46:00,"0.332","0.134","244.650","1.400","0.000","0.000",0
"68244",0002-02-20,2014-05-10 02:47:00,"0.330","0.136","245.050","1.400","0.000","0.000",0
"68245",0002-02-20,2014-05-10 02:48:00,"0.328","0.132","244.390","1.400","0.000","0.000",0
"68246",0002-02-20,2014-05-10 02:49:00,"0.328","0.132","244.290","1.400","0.000","0.000",0
"68247",0002-02-20,2014-05-10 02:50:00,"0.326","0.132","244.340","1.400","0.000","0.000",0
"68248",0002-02-20,2014-05-10 02:51:00,"0.324","0.130","243.980","1.400","0.000","0.000",0
"68249",0002-02-20,2014-05-10 02:52:00,"0.324","0.132","244.190","1.400","0.000","0.000",0
"68250",0002-02-20,2014-05-10 02:53:00,"0.322","0.128","243.590","1.400","0.000","0.000",0
"68251",0002-02-20,2014-05-10 02:54:00,"0.322","0.132","244.430","1.400","0.000","0.000",0
"68252",0002-02-20,2014-05-10 02:55:00,"0.322","0.132","244.090","1.400","0.000","0.000",0
"68253",0002-02-20,2014-05-10 02:56:00,"0.296","0.094","243.410","1.200","0.000","0.000",0
"68254",0002-02-20,2014-05-10 02:57:00,"0.224","0.000","243.090","1.000","0.000","0.000",0
"68255",0002-02-20,2014-05-10 02:58:00,"0.226","0.000","243.430","1.000","0.000","0.000",0
"68256",0002-02-20,2014-05-10 02:59:00,"0.224","0.000","243.150","1.000","0.000","0.000",0
"68257",0002-02-20,2014-05-10 03:00:00,"0.226","0.000","243.890","1.000","0.000","0.000",0
"68258",0002-02-20,2014-05-10 03:01:00,"0.226","0.000","244.150","1.000","0.000","0.000",0
"68259",0002-02-20,2014-05-10 03:02:00,"0.226","0.000","243.940","1.000","0.000","0.000",0
"68260",0002-02-20,2014-05-10 03:03:00,"0.226","0.000","243.730","1.000","0.000","0.000",0
"68261",0002-02-20,2014-05-10 03:04:00,"0.224","0.000","243.080","1.000","0.000","0.000",0
"68262",0002-02-20,2014-05-10 03:05:00,"0.226","0.000","243.410","1.000","0.000","0.000",0
"68263",0002-02-20,2014-05-10 03:06:00,"0.268","0.000","243.940","1.200","0.000","0.000",0
"68264",0002-02-20,2014-05-10 03:07:00,"0.304","0.102","244.250","1.200","0.000","0.000",0
"68265",0002-02-20,2014-05-10 03:08:00,"0.304","0.100","243.950","1.200","0.000","0.000",0
"68266",0002-02-20,2014-05-10 03:09:00,"0.304","0.098","243.680","1.200","0.000","0.000",0
"68267",0002-02-20,2014-05-10 03:10:00,"0.302","0.100","243.830","1.200","0.000","0.000",0
"68268",0002-02-20,2014-05-10 03:11:00,"0.300","0.098","243.410","1.200","0.000","0.000",0
"68269",0002-02-20,2014-05-10 03:12:00,"0.298","0.094","242.850","1.200","0.000","0.000",0
"68270",0002-02-20,2014-05-10 03:13:00,"0.298","0.098","243.440","1.200","0.000","0.000",0
"68271",0002-02-20,2014-05-10 03:14:00,"0.296","0.096","243.180","1.200","0.000","0.000",0
"68272",0002-02-20,2014-05-10 03:15:00,"0.296","0.096","243.200","1.200","0.000","0.000",0
"68273",0002-02-20,2014-05-10 03:16:00,"0.284","0.080","242.890","1.200","0.000","0.000",0
"68274",0002-02-20,2014-05-10 03:17:00,"0.224","0.000","242.680","1.000","0.000","0.000",0
"68275",0002-02-20,2014-05-10 03:18:00,"0.224","0.000","243.180","1.000","0.000","0.000",0
"68276",0002-02-20,2014-05-10 03:19:00,"0.226","0.000","243.350","1.000","0.000","0.000",0
"68277",0002-02-20,2014-05-10 03:20:00,"0.226","0.000","244.000","1.000","0.000","0.000",0
"68278",0002-02-20,2014-05-10 03:21:00,"0.226","0.000","244.090","1.000","0.000","0.000",0
"68279",0002-02-20,2014-05-10 03:22:00,"0.302","0.072","243.940","1.400","0.000","0.000",0
"68280",0002-02-20,2014-05-10 03:23:00,"0.338","0.130","243.900","1.400","0.000","0.000",0
"68281",0002-02-20,2014-05-10 03:24:00,"0.334","0.132","244.170","1.400","0.000","0.000",0
"68282",0002-02-20,2014-05-10 03:25:00,"0.334","0.132","244.400","1.400","0.000","0.000",0
"68283",0002-02-20,2014-05-10 03:26:00,"0.332","0.132","244.440","1.400","0.000","0.000",0
"68284",0002-02-20,2014-05-10 03:27:00,"0.376","0.180","244.690","1.800","0.000","0.000",0
"68285",0002-02-20,2014-05-10 03:28:00,"0.414","0.268","245.490","2.000","0.000","0.000",0
"68286",0002-02-20,2014-05-10 03:29:00,"0.412","0.266","245.260","2.000","0.000","2.000",0
"68287",0002-02-20,2014-05-10 03:30:00,"0.408","0.260","244.390","2.000","0.000","1.000",0
"68288",0002-02-20,2014-05-10 03:31:00,"0.408","0.256","243.580","2.000","0.000","1.000",0
"68289",0002-02-20,2014-05-10 03:32:00,"0.406","0.254","243.340","2.000","0.000","2.000",0
"68290",0002-02-20,2014-05-10 03:33:00,"0.404","0.252","242.890","2.000","0.000","1.000",0
"68291",0002-02-20,2014-05-10 03:34:00,"0.402","0.248","242.200","1.800","0.000","2.000",0
"68292",0002-02-20,2014-05-10 03:35:00,"0.400","0.244","241.800","1.800","0.000","1.000",0
"68293",0002-02-20,2014-05-10 03:36:00,"0.400","0.248","242.230","1.800","0.000","1.000",0
"68294",0002-02-20,2014-05-10 03:37:00,"0.312","0.122","242.510","1.400","0.000","2.000",0
"68295",0002-02-20,2014-05-10 03:38:00,"0.306","0.112","242.550","1.400","0.000","1.000",0
"68296",0002-02-20,2014-05-10 03:39:00,"0.306","0.114","242.930","1.400","0.000","2.000",0
"68297",0002-02-20,2014-05-10 03:40:00,"0.308","0.118","243.820","1.400","0.000","1.000",0
"68298",0002-02-20,2014-05-10 03:41:00,"0.308","0.118","244.100","1.400","0.000","1.000",0
"68299",0002-02-20,2014-05-10 03:42:00,"0.306","0.118","243.840","1.400","0.000","2.000",0
"68300",0002-02-20,2014-05-10 03:43:00,"0.302","0.112","242.680","1.200","0.000","1.000",0
"68301",0002-02-20,2014-05-10 03:44:00,"0.300","0.110","242.240","1.200","0.000","1.000",0
"68302",0002-02-20,2014-05-10 03:45:00,"0.300","0.108","241.900","1.200","0.000","1.000",0
"68303",0002-02-20,2014-05-10 03:46:00,"0.300","0.110","242.350","1.200","0.000","2.000",0
"68304",0002-02-20,2014-05-10 03:47:00,"0.300","0.112","242.660","1.200","0.000","1.000",0
"68305",0002-02-20,2014-05-10 03:48:00,"0.298","0.112","242.720","1.200","0.000","1.000",0
"68306",0002-02-20,2014-05-10 03:49:00,"0.298","0.108","242.040","1.200","0.000","1.000",0
"68307",0002-02-20,2014-05-10 03:50:00,"0.296","0.108","241.850","1.200","0.000","2.000",0
"68308",0002-02-20,2014-05-10 03:51:00,"0.390","0.216","242.220","1.800","0.000","1.000",0
"68309",0002-02-20,2014-05-10 03:52:00,"0.372","0.216","242.220","1.800","0.000","1.000",0
"68310",0002-02-20,2014-05-10 03:53:00,"0.372","0.214","241.990","1.800","0.000","1.000",0
"68311",0002-02-20,2014-05-10 03:54:00,"0.370","0.214","242.130","1.800","0.000","2.000",0
"68312",0002-02-20,2014-05-10 03:55:00,"0.370","0.214","242.170","1.800","0.000","1.000",0
"68313",0002-02-20,2014-05-10 03:56:00,"0.368","0.216","242.390","1.800","0.000","1.000",0
"68314",0002-02-20,2014-05-10 03:57:00,"0.370","0.222","243.270","1.800","0.000","1.000",0
"68315",0002-02-20,2014-05-10 03:58:00,"0.320","0.140","244.050","1.400","0.000","1.000",0
"68316",0002-02-20,2014-05-10 03:59:00,"0.296","0.100","243.500","1.200","0.000","0.000",0
"68317",0002-02-20,2014-05-10 04:00:00,"0.292","0.092","243.060","1.200","0.000","0.000",0
"68318",0002-02-20,2014-05-10 04:01:00,"0.224","0.000","242.220","1.000","0.000","0.000",0
"68319",0002-02-20,2014-05-10 04:02:00,"0.278","0.000","242.720","1.200","0.000","0.000",0
"68320",0002-02-20,2014-05-10 04:03:00,"0.336","0.126","242.930","1.400","0.000","0.000",0
"68321",0002-02-20,2014-05-10 04:04:00,"0.334","0.128","243.020","1.400","0.000","0.000",0
"68322",0002-02-20,2014-05-10 04:05:00,"0.330","0.126","242.650","1.400","0.000","0.000",0
"68323",0002-02-20,2014-05-10 04:06:00,"0.330","0.126","242.720","1.400","0.000","0.000",0
"68324",0002-02-20,2014-05-10 04:07:00,"0.326","0.122","242.250","1.400","0.000","0.000",0
"68325",0002-02-20,2014-05-10 04:08:00,"0.324","0.120","241.620","1.400","0.000","0.000",0
"68326",0002-02-20,2014-05-10 04:09:00,"0.324","0.122","241.940","1.400","0.000","0.000",0
"68327",0002-02-20,2014-05-10 04:10:00,"0.322","0.122","242.100","1.400","0.000","0.000",0
"68328",0002-02-20,2014-05-10 04:11:00,"0.320","0.122","242.060","1.400","0.000","0.000",0
"68329",0002-02-20,2014-05-10 04:12:00,"0.320","0.122","242.310","1.400","0.000","0.000",0
"68330",0002-02-20,2014-05-10 04:13:00,"0.320","0.122","242.140","1.400","0.000","0.000",0
"68331",0002-02-20,2014-05-10 04:14:00,"0.320","0.124","242.530","1.400","0.000","0.000",0
"68332",0002-02-20,2014-05-10 04:15:00,"0.318","0.122","242.230","1.400","0.000","0.000",0
"68333",0002-02-20,2014-05-10 04:16:00,"0.318","0.124","242.340","1.400","0.000","0.000",0
"68334",0002-02-20,2014-05-10 04:17:00,"0.228","0.000","242.530","1.000","0.000","0.000",0
"68335",0002-02-20,2014-05-10 04:18:00,"0.224","0.000","242.960","1.000","0.000","0.000",0
"68336",0002-02-20,2014-05-10 04:19:00,"0.226","0.000","242.970","1.000","0.000","0.000",0
"68337",0002-02-20,2014-05-10 04:20:00,"0.226","0.000","243.130","1.000","0.000","0.000",0
"68338",0002-02-20,2014-05-10 04:21:00,"0.226","0.000","243.150","1.000","0.000","0.000",0
"68339",0002-02-20,2014-05-10 04:22:00,"0.224","0.000","242.790","1.000","0.000","0.000",0
"68340",0002-02-20,2014-05-10 04:23:00,"0.224","0.000","242.780","1.000","0.000","0.000",0
"68341",0002-02-20,2014-05-10 04:24:00,"0.226","0.000","243.330","1.000","0.000","0.000",0
"68342",0002-02-20,2014-05-10 04:25:00,"0.226","0.000","243.580","1.000","0.000","0.000",0
"68343",0002-02-20,2014-05-10 04:26:00,"0.230","0.000","243.820","1.000","0.000","0.000",0
"68344",0002-02-20,2014-05-10 04:27:00,"0.246","0.000","242.690","1.000","0.000","0.000",0
"68345",0002-02-20,2014-05-10 04:28:00,"0.246","0.000","241.860","1.000","0.000","0.000",0
"68346",0002-02-20,2014-05-10 04:29:00,"0.222","0.000","241.690","1.000","0.000","0.000",0
"68347",0002-02-20,2014-05-10 04:30:00,"0.222","0.000","241.940","1.000","0.000","0.000",0
"68348",0002-02-20,2014-05-10 04:31:00,"0.224","0.000","242.680","1.000","0.000","0.000",0
"68349",0002-02-20,2014-05-10 04:32:00,"0.224","0.000","242.600","1.000","0.000","0.000",0
"68350",0002-02-20,2014-05-10 04:33:00,"0.224","0.000","243.310","1.000","0.000","0.000",0
"68351",0002-02-20,2014-05-10 04:34:00,"0.226","0.000","243.790","1.000","0.000","0.000",0
"68352",0002-02-20,2014-05-10 04:35:00,"0.260","0.000","243.920","1.200","0.000","0.000",0
"68353",0002-02-20,2014-05-10 04:36:00,"0.302","0.098","243.370","1.200","0.000","0.000",0
"68354",0002-02-20,2014-05-10 04:37:00,"0.302","0.098","243.530","1.200","0.000","0.000",0
"68355",0002-02-20,2014-05-10 04:38:00,"0.304","0.100","243.940","1.200","0.000","0.000",0
"68356",0002-02-20,2014-05-10 04:39:00,"0.302","0.098","243.540","1.200","0.000","0.000",0
"68357",0002-02-20,2014-05-10 04:40:00,"0.300","0.096","243.380","1.200","0.000","0.000",0
"68358",0002-02-20,2014-05-10 04:41:00,"0.300","0.096","243.380","1.200","0.000","0.000",0
"68359",0002-02-20,2014-05-10 04:42:00,"0.342","0.134","242.680","1.600","0.000","0.000",0
"68360",0002-02-20,2014-05-10 04:43:00,"0.408","0.230","242.860","1.800","0.000","0.000",0
"68361",0002-02-20,2014-05-10 04:44:00,"0.404","0.234","243.370","1.800","0.000","0.000",0
"68362",0002-02-20,2014-05-10 04:45:00,"0.372","0.188","242.830","1.600","0.000","0.000",0
"68363",0002-02-20,2014-05-10 04:46:00,"0.328","0.124","242.890","1.400","0.000","0.000",0
"68364",0002-02-20,2014-05-10 04:47:00,"0.346","0.112","242.380","1.400","0.000","0.000",0
"68365",0002-02-20,2014-05-10 04:48:00,"0.346","0.110","242.160","1.400","0.000","0.000",0
"68366",0002-02-20,2014-05-10 04:49:00,"0.340","0.110","241.880","1.400","0.000","0.000",0
"68367",0002-02-20,2014-05-10 04:50:00,"0.338","0.122","242.240","1.400","0.000","0.000",0
"68368",0002-02-20,2014-05-10 04:51:00,"0.336","0.122","242.440","1.400","0.000","0.000",0
"68369",0002-02-20,2014-05-10 04:52:00,"0.334","0.122","242.200","1.400","0.000","0.000",0
"68370",0002-02-20,2014-05-10 04:53:00,"0.332","0.120","241.670","1.400","0.000","0.000",0
"68371",0002-02-20,2014-05-10 04:54:00,"0.330","0.120","241.720","1.400","0.000","0.000",0
"68372",0002-02-20,2014-05-10 04:55:00,"0.330","0.120","241.630","1.400","0.000","0.000",0
"68373",0002-02-20,2014-05-10 04:56:00,"0.328","0.120","241.760","1.400","0.000","0.000",0
"68374",0002-02-20,2014-05-10 04:57:00,"0.250","0.000","241.630","1.000","0.000","0.000",0
"68375",0002-02-20,2014-05-10 04:58:00,"0.234","0.000","241.560","1.000","0.000","0.000",0
"68376",0002-02-20,2014-05-10 04:59:00,"0.232","0.000","241.290","1.000","0.000","0.000",0
"68377",0002-02-20,2014-05-10 05:00:00,"0.232","0.000","241.810","1.000","0.000","0.000",0
"68378",0002-02-20,2014-05-10 05:01:00,"0.234","0.000","242.550","1.000","0.000","0.000",0
"68379",0002-02-20,2014-05-10 05:02:00,"0.234","0.000","242.800","1.000","0.000","0.000",0
"68380",0002-02-20,2014-05-10 05:03:00,"0.232","0.000","242.400","1.000","0.000","0.000",0
"68381",0002-02-20,2014-05-10 05:04:00,"0.232","0.000","242.210","1.000","0.000","0.000",0
"68382",0002-02-20,2014-05-10 05:05:00,"0.230","0.000","240.920","1.000","0.000","0.000",0
"68383",0002-02-20,2014-05-10 05:06:00,"0.228","0.000","241.030","1.000","0.000","0.000",0
"68384",0002-02-20,2014-05-10 05:07:00,"0.230","0.000","241.300","1.000","0.000","0.000",0
"68385",0002-02-20,2014-05-10 05:08:00,"0.230","0.000","241.580","1.000","0.000","0.000",0
"68386",0002-02-20,2014-05-10 05:09:00,"0.230","0.000","242.160","1.000","0.000","0.000",0
"68387",0002-02-20,2014-05-10 05:10:00,"0.230","0.000","241.800","1.000","0.000","0.000",0
"68388",0002-02-20,2014-05-10 05:11:00,"0.230","0.000","242.210","1.000","0.000","0.000",0
"68389",0002-02-20,2014-05-10 05:12:00,"0.230","0.000","242.690","1.000","0.000","0.000",0
"68390",0002-02-20,2014-05-10 05:13:00,"0.230","0.000","241.970","1.000","0.000","0.000",0
"68391",0002-02-20,2014-05-10 05:14:00,"0.230","0.000","242.520","1.000","0.000","0.000",0
"68392",0002-02-20,2014-05-10 05:15:00,"0.228","0.000","241.450","1.000","0.000","0.000",0
"68393",0002-02-20,2014-05-10 05:16:00,"0.228","0.000","241.500","1.000","0.000","0.000",0
"68394",0002-02-20,2014-05-10 05:17:00,"0.228","0.000","241.880","1.000","0.000","0.000",0
"68395",0002-02-20,2014-05-10 05:18:00,"0.228","0.000","242.040","1.000","0.000","0.000",0
"68396",0002-02-20,2014-05-10 05:19:00,"0.228","0.000","242.170","1.000","0.000","0.000",0
"68397",0002-02-20,2014-05-10 05:20:00,"0.250","0.000","241.850","1.200","0.000","0.000",0
"68398",0002-02-20,2014-05-10 05:21:00,"0.304","0.090","241.760","1.200","0.000","0.000",0
"68399",0002-02-20,2014-05-10 05:22:00,"0.304","0.094","242.410","1.200","0.000","0.000",0
"68400",0002-02-20,2014-05-10 05:23:00,"0.412","0.210","242.490","2.000","0.000","0.000",0
"68401",0002-02-20,2014-05-10 05:24:00,"0.412","0.226","241.870","1.800","0.000","0.000",0
"68402",0002-02-20,2014-05-10 05:25:00,"0.406","0.222","241.270","1.800","0.000","0.000",0
"68403",0002-02-20,2014-05-10 05:26:00,"0.404","0.224","241.400","1.800","0.000","0.000",0
"68404",0002-02-20,2014-05-10 05:27:00,"0.396","0.222","241.140","1.800","0.000","0.000",0
"68405",0002-02-20,2014-05-10 05:28:00,"0.392","0.218","240.620","1.800","0.000","0.000",0
"68406",0002-02-20,2014-05-10 05:29:00,"0.392","0.222","241.210","1.800","0.000","0.000",0
"68407",0002-02-20,2014-05-10 05:30:00,"0.374","0.202","242.050","1.800","0.000","0.000",0
"68408",0002-02-20,2014-05-10 05:31:00,"0.322","0.124","242.390","1.400","0.000","0.000",0
"68409",0002-02-20,2014-05-10 05:32:00,"0.322","0.124","242.640","1.400","0.000","0.000",0
"68410",0002-02-20,2014-05-10 05:33:00,"0.318","0.122","242.160","1.400","0.000","0.000",0
"68411",0002-02-20,2014-05-10 05:34:00,"0.318","0.124","242.360","1.400","0.000","0.000",0
"68412",0002-02-20,2014-05-10 05:35:00,"0.318","0.124","242.280","1.400","0.000","0.000",0
"68413",0002-02-20,2014-05-10 05:36:00,"0.318","0.122","242.010","1.400","0.000","0.000",0
"68414",0002-02-20,2014-05-10 05:37:00,"0.270","0.054","242.140","1.200","0.000","0.000",0
"68415",0002-02-20,2014-05-10 05:38:00,"0.222","0.000","241.860","1.000","0.000","0.000",0
"68416",0002-02-20,2014-05-10 05:39:00,"0.222","0.000","241.520","1.000","0.000","0.000",0
"68417",0002-02-20,2014-05-10 05:40:00,"0.222","0.000","242.010","1.000","0.000","0.000",0
"68418",0002-02-20,2014-05-10 05:41:00,"0.226","0.000","243.320","1.000","0.000","0.000",0
"68419",0002-02-20,2014-05-10 05:42:00,"0.226","0.000","243.610","1.000","0.000","0.000",0
"68420",0002-02-20,2014-05-10 05:43:00,"0.224","0.000","242.780","1.000","0.000","0.000",0
"68421",0002-02-20,2014-05-10 05:44:00,"0.224","0.000","243.060","1.000","0.000","0.000",0
"68422",0002-02-20,2014-05-10 05:45:00,"0.224","0.000","242.990","1.000","0.000","0.000",0
"68423",0002-02-20,2014-05-10 05:46:00,"0.224","0.000","242.790","1.000","0.000","0.000",0
"68424",0002-02-20,2014-05-10 05:47:00,"0.226","0.000","243.190","1.000","0.000","0.000",0
"68425",0002-02-20,2014-05-10 05:48:00,"0.222","0.000","242.070","1.000","0.000","0.000",0
"68426",0002-02-20,2014-05-10 05:49:00,"0.224","0.000","242.090","1.000","0.000","0.000",0
"68427",0002-02-20,2014-05-10 05:50:00,"0.224","0.000","242.750","1.000","0.000","0.000",0
"68428",0002-02-20,2014-05-10 05:51:00,"0.224","0.000","242.870","1.000","0.000","0.000",0
"68429",0002-02-20,2014-05-10 05:52:00,"0.224","0.000","242.930","1.000","0.000","0.000",0
"68430",0002-02-20,2014-05-10 05:53:00,"0.226","0.000","243.140","1.000","0.000","0.000",0
"68431",0002-02-20,2014-05-10 05:54:00,"0.224","0.000","243.150","1.000","0.000","0.000",0
"68432",0002-02-20,2014-05-10 05:55:00,"0.226","0.000","243.170","1.000","0.000","0.000",0
"68433",0002-02-20,2014-05-10 05:56:00,"0.224","0.000","242.840","1.000","0.000","0.000",0
"68434",0002-02-20,2014-05-10 05:57:00,"0.224","0.000","242.570","1.000","0.000","0.000",0
"68435",0002-02-20,2014-05-10 05:58:00,"0.300","0.080","242.610","1.400","0.000","0.000",0
"68436",0002-02-20,2014-05-10 05:59:00,"0.312","0.114","242.960","1.400","0.000","1.000",0
"68437",0002-02-20,2014-05-10 06:00:00,"0.316","0.116","243.450","1.400","0.000","1.000",0
"68438",0002-02-20,2014-05-10 06:01:00,"0.318","0.122","244.470","1.400","0.000","1.000",0
"68439",0002-02-20,2014-05-10 06:02:00,"0.320","0.124","245.010","1.400","0.000","2.000",0
"68440",0002-02-20,2014-05-10 06:03:00,"0.388","0.192","243.840","1.800","0.000","1.000",0
"68441",0002-02-20,2014-05-10 06:04:00,"0.430","0.262","244.510","2.000","0.000","2.000",0
"68442",0002-02-20,2014-05-10 06:05:00,"0.424","0.260","244.010","2.000","0.000","1.000",0
"68443",0002-02-20,2014-05-10 06:06:00,"0.492","0.334","243.710","2.400","0.000","2.000",0
"68444",0002-02-20,2014-05-10 06:07:00,"0.494","0.360","242.870","2.400","0.000","1.000",0
"68445",0002-02-20,2014-05-10 06:08:00,"0.490","0.354","242.050","2.400","0.000","1.000",0
"68446",0002-02-20,2014-05-10 06:09:00,"0.488","0.356","242.350","2.400","0.000","2.000",0
"68447",0002-02-20,2014-05-10 06:10:00,"0.486","0.356","242.300","2.400","0.000","1.000",0
"68448",0002-02-20,2014-05-10 06:11:00,"0.482","0.358","242.630","2.400","0.000","1.000",0
"68449",0002-02-20,2014-05-10 06:12:00,"0.482","0.364","243.770","2.400","0.000","2.000",0
"68450",0002-02-20,2014-05-10 06:13:00,"0.478","0.362","243.440","2.400","0.000","1.000",0
"68451",0002-02-20,2014-05-10 06:14:00,"0.476","0.362","243.480","2.400","0.000","1.000",0
"68452",0002-02-20,2014-05-10 06:15:00,"0.472","0.362","243.220","2.400","0.000","2.000",0
"68453",0002-02-20,2014-05-10 06:16:00,"0.402","0.256","242.910","2.000","0.000","1.000",0
"68454",0002-02-20,2014-05-10 06:17:00,"0.382","0.226","242.520","1.800","0.000","1.000",0
"68455",0002-02-20,2014-05-10 06:18:00,"0.306","0.116","243.200","1.400","0.000","1.000",0
"68456",0002-02-20,2014-05-10 06:19:00,"0.306","0.116","243.350","1.400","0.000","2.000",0
"68457",0002-02-20,2014-05-10 06:20:00,"0.306","0.118","243.780","1.400","0.000","1.000",0
"68458",0002-02-20,2014-05-10 06:21:00,"0.302","0.114","242.900","1.400","0.000","1.000",0
"68459",0002-02-20,2014-05-10 06:22:00,"0.302","0.114","242.660","1.400","0.000","1.000",0
"68460",0002-02-20,2014-05-10 06:23:00,"0.302","0.116","243.300","1.400","0.000","2.000",0
"68461",0002-02-20,2014-05-10 06:24:00,"0.302","0.116","243.210","1.400","0.000","1.000",0
"68462",0002-02-20,2014-05-10 06:25:00,"0.300","0.112","242.490","1.200","0.000","1.000",0
"68463",0002-02-20,2014-05-10 06:26:00,"0.302","0.118","243.830","1.400","0.000","1.000",0
"68464",0002-02-20,2014-05-10 06:27:00,"0.302","0.118","243.900","1.400","0.000","1.000",0
"68465",0002-02-20,2014-05-10 06:28:00,"0.290","0.096","242.730","1.200","0.000","1.000",0
"68466",0002-02-20,2014-05-10 06:29:00,"0.228","0.000","242.500","1.000","0.000","0.000",0
"68467",0002-02-20,2014-05-10 06:30:00,"0.276","0.000","241.850","1.200","0.000","0.000",0
"68468",0002-02-20,2014-05-10 06:31:00,"0.424","0.000","241.580","1.800","0.000","0.000",0
"68469",0002-02-20,2014-05-10 06:32:00,"0.422","0.000","241.280","1.600","0.000","0.000",0
"68470",0002-02-20,2014-05-10 06:33:00,"0.422","0.000","241.140","1.600","0.000","0.000",0
"68471",0002-02-20,2014-05-10 06:34:00,"0.434","0.000","241.350","1.800","0.000","0.000",0
"68472",0002-02-20,2014-05-10 06:35:00,"0.538","0.000","241.390","2.200","0.000","0.000",0
"68473",0002-02-20,2014-05-10 06:36:00,"0.514","0.000","241.740","2.000","0.000","0.000",0
"68474",0002-02-20,2014-05-10 06:37:00,"0.842","0.000","241.210","4.000","0.000","0.000",3
"68475",0002-02-20,2014-05-10 06:38:00,"2.654","0.000","239.390","12.400","0.000","0.000",18
"68476",0002-02-20,2014-05-10 06:39:00,"4.862","0.000","236.930","20.400","0.000","0.000",18
"68477",0002-02-20,2014-05-10 06:40:00,"5.448","0.000","236.490","23.000","0.000","0.000",18
"68478",0002-02-20,2014-05-10 06:41:00,"4.414","0.000","237.260","19.400","0.000","0.000",17
"68479",0002-02-20,2014-05-10 06:42:00,"2.796","0.000","239.360","11.600","0.000","0.000",18
"68480",0002-02-20,2014-05-10 06:43:00,"3.320","0.000","238.730","13.800","0.000","0.000",17
"68481",0002-02-20,2014-05-10 06:44:00,"3.208","0.118","239.090","13.600","0.000","0.000",18
"68482",0002-02-20,2014-05-10 06:45:00,"3.042","0.170","239.090","12.800","0.000","0.000",17
"68483",0002-02-20,2014-05-10 06:46:00,"2.646","0.144","240.080","11.400","0.000","0.000",18
"68484",0002-02-20,2014-05-10 06:47:00,"1.954","0.124","239.760","8.200","0.000","0.000",18
"68485",0002-02-20,2014-05-10 06:48:00,"2.262","0.106","239.740","9.400","0.000","0.000",17
"68486",0002-02-20,2014-05-10 06:49:00,"2.294","0.180","240.010","9.600","0.000","0.000",18
